|     26 | 0.000000 | 0.000128 | 0.000559 | 0.002167 | 0.007039 | 0.010353 |
|     27 | 0.000000 | 0.000099 | 0.000460 | 0.001891 | 0.006506 | 0.010054 |
|     28 | 0.000000 | 0.000077 | 0.000379 | 0.001651 | 0.006018 | 0.009769 |
|     29 | 0.000000 | 0.000060 | 0.000312 | 0.001444 | 0.005571 | 0.009496 |
|     30 | 0.000000 | 0.000046 | 0.000258 | 0.001263 | 0.005161 | 0.009236 |
|     31 | 0.000000 | 0.000036 | 0.000213 | 0.001106 | 0.004784 | 0.008987 |
|     32 | 0.000000 | 0.000028 | 0.000176 | 0.000969 | 0.004438 | 0.008748 |
|     33 | 0.000000 | 0.000022 | 0.000146 | 0.000850 | 0.004120 | 0.008520 |
|     34 | 0.000000 | 0.000017 | 0.000120 | 0.000746 | 0.003826 | 0.008300 |
|     35 | 0.000000 | 0.000013 | 0.000100 | 0.000655 | 0.003555 | 0.008089 |
|     36 | 0.000000 | 0.000010 | 0.000083 | 0.000576 | 0.003306 | 0.007886 |
|     37 | 0.000000 | 0.000008 | 0.000069 | 0.000506 | 0.003075 | 0.007690 |
|     38 | 0.000000 | 0.000006 | 0.000057 | 0.000445 | 0.002862 | 0.007502 |
|     39 | 0.000000 | 0.000005 | 0.000047 | 0.000392 | 0.002665 | 0.007321 |
|     40 | 0.000000 | 0.000004 | 0.000039 | 0.000345 | 0.002482 | 0.007146 |
|     41 | 0.000000 | 0.000003 | 0.000033 | 0.000304 | 0.002313 | 0.006977 |
|     42 | 0.000000 | 0.000002 | 0.000027 | 0.000268 | 0.002156 | 0.006814 |
|     43 | 0.000000 | 0.000002 | 0.000023 | 0.000236 | 0.002011 | 0.006656 |
|     44 | 0.000000 | 0.000001 | 0.000019 | 0.000209 | 0.001876 | 0.006503 |
|     45 | 0.000000 | 0.000001 | 0.000016 | 0.000184 | 0.001751 | 0.006356 |
|     46 | 0.000000 | 0.000001 | 0.000013 | 0.000163 | 0.001635 | 0.006213 |
|     47 | 0.000000 | 0.000001 | 0.000011 | 0.000144 | 0.001526 | 0.006075 |
|     48 | 0.000000 | 0.000001 | 0.000009 | 0.000127 | 0.001426 | 0.005941 |
|     49 | 0.000000 | 0.000000 | 0.000008 | 0.000112 | 0.001332 | 0.005811 |
|     50 | 0.000000 | 0.000000 | 0.000006 | 0.000099 | 0.001245 | 0.005685 |
|     51 | 0.000000 | 0.000000 | 0.000005 | 0.000088 | 0.001164 | 0.005563 |
|     52 | 0.000000 | 0.000000 | 0.000004 | 0.000078 | 0.001089 | 0.005444 |
|     53 | 0.000000 | 0.000000 | 0.000004 | 0.000069 | 0.001019 | 0.005329 |
|     54 | 0.000000 | 0.000000 | 0.000003 | 0.000061 | 0.000953 | 0.005217 |
|     55 | 0.000000 | 0.000000 | 0.000003 | 0.000054 | 0.000892 | 0.005108 |
|     56 | 0.000000 | 0.000000 | 0.000002 | 0.000048 | 0.000835 | 0.005003 |
|     57 | 0.000000 | 0.000000 | 0.000002 | 0.000042 | 0.000782 | 0.004900 |
|     58 | 0.000000 | 0.000000 | 0.000002 | 0.000037 | 0.000732 | 0.004800 |
|     59 | 0.000000 | 0.000000 | 0.000001 | 0.000033 | 0.000686 | 0.004703 |
|     60 | 0.000000 | 0.000000 | 0.000001 | 0.000029 | 0.000643 | 0.004608 |
|     61 | 0.000000 | 0.000000 | 0.000001 | 0.000026 | 0.000602 | 0.004516 |
|     62 | 0.000000 | 0.000000 | 0.000001 | 0.000023 | 0.000565 | 0.004426 |
|     63 | 0.000000 | 0.000000 | 0.000001 | 0.000021 | 0.000529 | 0.004339 |
|     64 | 0.000000 | 0.000000 | 0.000001 | 0.000018 | 0.000496 | 0.004254 |
|     65 | 0.000000 | 0.000000 | 0.000000 | 0.000016 | 0.000465 | 0.004171 |
|     66 | 0.000000 | 0.000000 | 0.000000 | 0.000014 | 0.000437 | 0.004090 |
|     67 | 0.000000 | 0.000000 | 0.000000 | 0.000013 | 0.000410 | 0.004011 |
|     68 | 0.000000 | 0.000000 | 0.000000 | 0.000011 | 0.000384 | 0.003934 |
|     69 | 0.000000 | 0.000000 | 0.000000 | 0.000010 | 0.000361 | 0.003859 |
|     70 | 0.000000 | 0.000000 | 0.000000 | 0.000009 | 0.000339 | 0.003786 |
|     71 | 0.000000 | 0.000000 | 0.000000 | 0.000008 | 0.000318 | 0.003715 |
|     72 | 0.000000 | 0.000000 | 0.000000 | 0.000007 | 0.000298 | 0.003645 |
|     73 | 0.000000 | 0.000000 | 0.000000 | 0.000006 | 0.000280 | 0.003577 |
|     74 | 0.000000 | 0.000000 | 0.000000 | 0.000006 | 0.000263 | 0.003511 |
|     75 | 0.000000 | 0.000000 | 0.000000 | 0.000005 | 0.000247 | 0.003446 |
|     76 | 0.000000 | 0.000000 | 0.000000 | 0.000004 | 0.000232 | 0.003382 |
|     77 | 0.000000 | 0.000000 | 0.000000 | 0.000004 | 0.000218 | 0.003320 |
|     78 | 0.000000 | 0.000000 | 0.000000 | 0.000003 | 0.000205 | 0.003260 |
|     79 | 0.000000 | 0.000000 | 0.000000 | 0.000003 | 0.000193 | 0.003201 |
|     80 | 0.000000 | 0.000000 | 0.000000 | 0.000003 | 0.000181 | 0.003143 |
|     81 | 0.000000 | 0.000000 | 0.000000 | 0.000002 | 0.000170 | 0.003086 |
|     82 | 0.000000 | 0.000000 | 0.000000 | 0.000002 | 0.000160 | 0.003031 |
|     83 | 0.000000 | 0.000000 | 0.000000 | 0.000002 | 0.000150 | 0.002977 |
|     84 | 0.000000 | 0.000000 | 0.000000 | 0.000002 | 0.000141 | 0.002924 |
|     85 | 0.000000 | 0.000000 | 0.000000 | 0.000002 | 0.000133 | 0.002873 |
|     86 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000125 | 0.002822 |
|     87 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000118 | 0.002773 |
|     88 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000111 | 0.002724 |
|     89 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000104 | 0.002677 |
|     90 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000098 | 0.002630 |
|     91 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000092 | 0.002585 |
|     92 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000087 | 0.002540 |
|     93 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000082 | 0.002497 |
|     94 | 0.000000 | 0.000000 | 0.000000 | 0.000001 | 0.000077 | 0.002454 |
|     95 | 0.000000 | 0.000000 | 0.000000 | 0.000000 | 0.000072 | 0.002412 |
|     96 | 0.000000 | 0.000000 | 0.000000 | 0.000000 | 0.000068 | 0.002372 |
|     97 | 0.000000 | 0.000000 | 0.000000 | 0.000000 | 0.000064 | 0.002331 |
|     98 | 0.000000 | 0.000000 | 0.000000 | 0.000000 | 0.000060 | 0.002292 |
|     99 | 0.000000 | 0.000000 | 0.000000 | 0.000000 | 0.000057 | 0.002254 |
|    100 | 0.000000 | 0.000000 | 0.000000 | 0.000000 | 0.000054 | 0.002216 |
