|     26 | 1.000000 | 0.999556 | 0.997345 | 0.984544 | 0.905637 | 0.491357 |
|     27 | 1.000000 | 0.999655 | 0.997806 | 0.986434 | 0.912143 | 0.501411 |
|     28 | 1.000000 | 0.999732 | 0.998185 | 0.988086 | 0.918161 | 0.511179 |
|     29 | 1.000000 | 0.999791 | 0.998497 | 0.989529 | 0.923732 | 0.520676 |
|     30 | 1.000000 | 0.999838 | 0.998755 | 0.990792 | 0.928893 | 0.529912 |
|     31 | 1.000000 | 0.999874 | 0.998968 | 0.991898 | 0.933677 | 0.538899 |
|     32 | 1.000000 | 0.999901 | 0.999143 | 0.992868 | 0.938115 | 0.547647 |
|     33 | 1.000000 | 0.999923 | 0.999289 | 0.993718 | 0.942235 | 0.556167 |
|     34 | 1.000000 | 0.999940 | 0.999409 | 0.994464 | 0.946061 | 0.564467 |
|     35 | 1.000000 | 0.999953 | 0.999509 | 0.995119 | 0.949616 | 0.572556 |
|     36 | 1.000000 | 0.999963 | 0.999592 | 0.995695 | 0.952922 | 0.580442 |
|     37 | 1.000000 | 0.999971 | 0.999661 | 0.996201 | 0.955997 | 0.588132 |
|     38 | 1.000000 | 0.999978 | 0.999717 | 0.996646 | 0.958859 | 0.595634 |
|     39 | 1.000000 | 0.999982 | 0.999765 | 0.997038 | 0.961524 | 0.602955 |
|     40 | 1.000000 | 0.999986 | 0.999804 | 0.997383 | 0.964006 | 0.610101 |
|     41 | 1.000000 | 0.999989 | 0.999837 | 0.997688 | 0.966319 | 0.617078 |
|     42 | 1.000000 | 0.999992 | 0.999864 | 0.997956 | 0.968475 | 0.623891 |
|     43 | 1.000000 | 0.999993 | 0.999886 | 0.998192 | 0.970486 | 0.630547 |
|     44 | 1.000000 | 0.999995 | 0.999905 | 0.998401 | 0.972362 | 0.637051 |
|     45 | 1.000000 | 0.999996 | 0.999921 | 0.998585 | 0.974113 | 0.643407 |
|     46 | 1.000000 | 0.999997 | 0.999934 | 0.998747 | 0.975747 | 0.649620 |
|     47 | 1.000000 | 0.999997 | 0.999945 | 0.998891 | 0.977273 | 0.655695 |
|     48 | 1.000000 | 0.999998 | 0.999954 | 0.999017 | 0.978699 | 0.661636 |
|     49 | 1.000000 | 0.999998 | 0.999962 | 0.999130 | 0.980032 | 0.667446 |
|     50 | 1.000000 | 0.999999 | 0.999968 | 0.999229 | 0.981277 | 0.673131 |
|     51 | 1.000000 | 0.999999 | 0.999973 | 0.999316 | 0.982442 | 0.678694 |
|     52 | 1.000000 | 0.999999 | 0.999977 | 0.999394 | 0.983531 | 0.684138 |
|     53 | 1.000000 | 0.999999 | 0.999981 | 0.999462 | 0.984549 | 0.689467 |
|     54 | 1.000000 | 1.000000 | 0.999984 | 0.999523 | 0.985503 | 0.694684 |
|     55 | 1.000000 | 1.000000 | 0.999987 | 0.999577 | 0.986395 | 0.699793 |
|     56 | 1.000000 | 1.000000 | 0.999989 | 0.999625 | 0.987230 | 0.704795 |
|     57 | 1.000000 | 1.000000 | 0.999991 | 0.999667 | 0.988012 | 0.709695 |
|     58 | 1.000000 | 1.000000 | 0.999992 | 0.999704 | 0.988744 | 0.714495 |
|     59 | 1.000000 | 1.000000 | 0.999994 | 0.999737 | 0.989430 | 0.719198 |
|     60 | 1.000000 | 1.000000 | 0.999995 | 0.999767 | 0.990073 | 0.723806 |
|     61 | 1.000000 | 1.000000 | 0.999995 | 0.999793 | 0.990676 | 0.728322 |
|     62 | 1.000000 | 1.000000 | 0.999996 | 0.999816 | 0.991240 | 0.732749 |
|     63 | 1.000000 | 1.000000 | 0.999997 | 0.999837 | 0.991770 | 0.737088 |
|     64 | 1.000000 | 1.000000 | 0.999997 | 0.999855 | 0.992266 | 0.741341 |
|     65 | 1.000000 | 1.000000 | 0.999998 | 0.999871 | 0.992731 | 0.745512 |
|     66 | 1.000000 | 1.000000 | 0.999998 | 0.999885 | 0.993168 | 0.749602 |
|     67 | 1.000000 | 1.000000 | 0.999998 | 0.999898 | 0.993578 | 0.753614 |
|     68 | 1.000000 | 1.000000 | 0.999999 | 0.999909 | 0.993962 | 0.757548 |
|     69 | 1.000000 | 1.000000 | 0.999999 | 0.999919 | 0.994322 | 0.761407 |
|     70 | 1.000000 | 1.000000 | 0.999999 | 0.999928 | 0.994661 | 0.765193 |
|     71 | 1.000000 | 1.000000 | 0.999999 | 0.999936 | 0.994979 | 0.768908 |
|     72 | 1.000000 | 1.000000 | 0.999999 | 0.999943 | 0.995277 | 0.772553 |
|     73 | 1.000000 | 1.000000 | 0.999999 | 0.999949 | 0.995557 | 0.776130 |
|     74 | 1.000000 | 1.000000 | 1.000000 | 0.999955 | 0.995820 | 0.779641 |
|     75 | 1.000000 | 1.000000 | 1.000000 | 0.999960 | 0.996068 | 0.783086 |
|     76 | 1.000000 | 1.000000 | 1.000000 | 0.999964 | 0.996300 | 0.786469 |
|     77 | 1.000000 | 1.000000 | 1.000000 | 0.999968 | 0.996518 | 0.789789 |
|     78 | 1.000000 | 1.000000 | 1.000000 | 0.999972 | 0.996723 | 0.793049 |
|     79 | 1.000000 | 1.000000 | 1.000000 | 0.999975 | 0.996915 | 0.796250 |
|     80 | 1.000000 | 1.000000 | 1.000000 | 0.999978 | 0.997096 | 0.799393 |
|     81 | 1.000000 | 1.000000 | 1.000000 | 0.999980 | 0.997267 | 0.802479 |
|     82 | 1.000000 | 1.000000 | 1.000000 | 0.999982 | 0.997426 | 0.805510 |
|     83 | 1.000000 | 1.000000 | 1.000000 | 0.999984 | 0.997577 | 0.808488 |
|     84 | 1.000000 | 1.000000 | 1.000000 | 0.999986 | 0.997718 | 0.811412 |
|     85 | 1.000000 | 1.000000 | 1.000000 | 0.999987 | 0.997851 | 0.814285 |
|     86 | 1.000000 | 1.000000 | 1.000000 | 0.999989 | 0.997976 | 0.817107 |
|     87 | 1.000000 | 1.000000 | 1.000000 | 0.999990 | 0.998094 | 0.819879 |
|     88 | 1.000000 | 1.000000 | 1.000000 | 0.999991 | 0.998205 | 0.822603 |
|     89 | 1.000000 | 1.000000 | 1.000000 | 0.999992 | 0.998309 | 0.825280 |
|     90 | 1.000000 | 1.000000 | 1.000000 | 0.999993 | 0.998407 | 0.827910 |
|     91 | 1.000000 | 1.000000 | 1.000000 | 0.999994 | 0.998499 | 0.830495 |
|     92 | 1.000000 | 1.000000 | 1.000000 | 0.999994 | 0.998586 | 0.833036 |
|     93 | 1.000000 | 1.000000 | 1.000000 | 0.999995 | 0.998667 | 0.835533 |
|     94 | 1.000000 | 1.000000 | 1.000000 | 0.999996 | 0.998744 | 0.837987 |
|     95 | 1.000000 | 1.000000 | 1.000000 | 0.999996 | 0.998816 | 0.840399 |
|     96 | 1.000000 | 1.000000 | 1.000000 | 0.999996 | 0.998884 | 0.842771 |
|     97 | 1.000000 | 1.000000 | 1.000000 | 0.999997 | 0.998948 | 0.845102 |
|     98 | 1.000000 | 1.000000 | 1.000000 | 0.999997 | 0.999009 | 0.847394 |
|     99 | 1.000000 | 1.000000 | 1.000000 | 0.999997 | 0.999066 | 0.849648 |
|    100 | 1.000000 | 1.000000 | 1.000000 | 0.999998 | 0.999119 | 0.851864 |
